# RefractiveIndex.INFO Si/Franta-20C; Franta et al., Appl. Surf. Sci. 421, 405-419 (2017)
# https://raw.githubusercontent.com/polyanskiy/refractiveindex.info-database/master/database/data/main/Si/nk/Franta-20C.yml
# energy_eV,wavelength_um,n,k
0.00778135365111,159.335,3.41731127052,6.03731682407e-05
0.00779931800111,158.968,3.41731278413,6.04156330169e-05
0.0078173162003,158.602,3.41730827437,6.04589383637e-05
0.00783529862612,158.238,3.41730510001,6.05029766935e-05
0.0078533639738,157.874,3.41730584969,6.05477248042e-05
0.00787146284386,157.511,3.41731049822,6.05932059007e-05
0.00788964532797,157.148,3.4173088098,6.06396245161e-05
0.0079078111323,156.787,3.41731344244,6.06867792722e-05
0.00792606078273,156.426,3.41730918884,6.07349633631e-05
0.00794429305362,156.067,3.41731111237,6.07839323901e-05
0.00796260939708,155.708,3.41730959353,6.08338803903e-05
0.00798095902156,155.35,3.41730980675,6.0884738223e-05
0.00799939341385,154.992,3.41731306274,6.0936505102e-05
0.00801780946222,154.636,3.41730813673,6.0989403571e-05
0.00803631050039,154.28,3.41731116644,6.10431677162e-05
0.00805484478805,153.925,3.41731710523,6.10979088938e-05
0.00807341219371,153.571,3.417314281,6.11538567954e-05
0.00809201258338,153.218,3.41731596846,6.12107944132e-05
0.00811064582052,152.866,3.41731001844,6.12689589691e-05
0.00812936506812,152.514,3.41731323738,6.13280680791e-05
0.00814811737413,152.163,3.41730839492,6.1388448748e-05
0.00816690259727,151.813,3.41731195192,6.14498224086e-05
0.00818572059367,151.464,3.41731629139,6.15123416692e-05
0.00820457121681,151.116,3.41730949095,6.1576236144e-05
0.0082235088613,150.768,3.41731133667,6.1641163195e-05
0.00824247933467,150.421,3.41731437349,6.17072692946e-05
0.00826142743677,150.076,3.41730754685,6.17747651982e-05
0.00828051815935,149.73,3.417312755,6.18432647696e-05
0.00829958619951,149.386,3.41731068991,6.19131251657e-05
0.00831874226057,149.042,3.41731196817,6.19841607843e-05
0.00833787480834,148.7,3.41731227163,6.20564547326e-05
0.00835709556613,148.358,3.41731233315,6.21299969822e-05
0.00837640514539,148.016,3.41731048239,6.22048194742e-05
0.00839569045749,147.676,3.41731445682,6.22807810864e-05
0.00841506477711,147.336,3.41731681041,6.23580152777e-05
0.00843447134295,146.997,3.41731075975,6.2436642259e-05
0.00845390998166,146.659,3.41731291752,6.25163530387e-05
0.00847338051694,146.322,3.41731578161,6.25972769545e-05
0.00849288276958,145.986,3.41731420153,6.26794990719e-05
0.00851247500172,145.65,3.41731178255,6.27629423117e-05
0.0085320991226,145.315,3.41731094013,6.28475493072e-05
0.0085517549472,144.981,3.41730733939,6.29333849678e-05
0.00857150154514,144.647,3.41731374714,6.30201974963e-05
0.00859128001441,144.314,3.41731580062,6.31082330714e-05
0.00861103035775,143.983,3.41730949211,6.31975461796e-05
0.00863093179999,143.651,3.41731211492,6.32877956384e-05
0.00865080472506,143.321,3.41731403817,6.33791362366e-05
0.00867076937709,142.991,3.41731281548,6.3471588878e-05
0.00869070455549,142.663,3.41731206894,6.35650604726e-05
0.00871079281127,142.334,3.41731535304,6.36594575023e-05
0.00873085118339,142.007,3.41731684256,6.3754859849e-05
0.00875100214568,141.68,3.41731219106,6.38513193251e-05
0.00877112223834,141.355,3.41731657665,6.39485218987e-05
0.00879139740053,141.029,3.41731740416,6.40466714628e-05
0.00881164126364,140.705,3.4173120041,6.41457863036e-05
0.0088319156587,140.382,3.41731435164,6.42455714885e-05
0.00885228356621,140.059,3.41731327074,6.43462035435e-05
0.00887268213859,139.737,3.41731209319,6.44475863487e-05
